" symbol may be delisted""}}}",Adj Close,Close,Date,High,Low,Open,Volume,"description:""No data found","error:{""code"":""Not Found""","{""chart"":{""result"":null"
,0.565,0.565,2013-08-26,0.565,0.54,0.56,271451.0,,,
,0.65,0.65,2013-08-27,0.7,0.58,0.58,1590897.0,,,
,0.66,0.66,2013-08-28,0.67,0.635,0.665,622462.0,,,
,0.64,0.64,2013-08-29,0.66,0.64,0.65,358171.0,,,
,0.67,0.67,2013-08-30,0.695,0.64,0.65,773951.0,,,
,0.73,0.73,2013-09-02,0.735,0.7,0.725,1158096.0,,,
,0.7,0.7,2013-09-03,0.73,0.695,0.725,438343.0,,,
,0.65,0.65,2013-09-04,0.68,0.65,0.68,611134.0,,,
,0.65,0.65,2013-09-05,0.65,0.65,0.65,0.0,,,
,0.66,0.66,2013-09-06,0.7,0.625,0.635,598259.0,,,
,0.66,0.66,2013-09-09,0.695,0.66,0.67,567286.0,,,
,0.68,0.68,2013-09-10,0.685,0.66,0.675,600252.0,,,
,0.64,0.64,2013-09-11,0.68,0.64,0.68,479116.0,,,
,0.65,0.65,2013-09-12,0.66,0.625,0.63,438730.0,,,
,0.65,0.65,2013-09-13,0.66,0.635,0.65,479348.0,,,
,0.67,0.67,2013-09-16,0.67,0.65,0.665,224773.0,,,
,0.675,0.675,2013-09-17,0.7,0.67,0.67,612781.0,,,
,0.655,0.655,2013-09-18,0.67,0.655,0.67,583922.0,,,
,0.705,0.705,2013-09-19,0.71,0.665,0.665,915935.0,,,
,0.725,0.725,2013-09-20,0.775,0.715,0.72,860002.0,,,
,0.705,0.705,2013-09-23,0.72,0.7,0.72,403373.0,,,
,0.715,0.715,2013-09-24,0.76,0.71,0.73,956654.0,,,
,0.73,0.73,2013-09-25,0.74,0.71,0.735,329502.0,,,
,0.72,0.72,2013-09-26,0.74,0.715,0.735,240767.0,,,
,0.71,0.71,2013-09-27,0.73,0.71,0.73,159506.0,,,
,0.72,0.72,2013-09-30,0.73,0.715,0.73,181000.0,,,
,0.71,0.71,2013-10-01,0.73,0.705,0.73,209654.0,,,
,0.695,0.695,2013-10-02,0.705,0.69,0.7,509240.0,,,
,0.68,0.68,2013-10-03,0.7,0.68,0.695,153000.0,,,
,0.68,0.68,2013-10-04,0.68,0.655,0.68,503341.0,,,
,0.69,0.69,2013-10-06,0.7,0.675,0.68,313026.0,,,
,0.67,0.67,2013-10-07,0.695,0.67,0.695,219998.0,,,
,0.675,0.675,2013-10-08,0.675,0.66,0.67,182268.0,,,
,0.66,0.66,2013-10-09,0.675,0.66,0.675,127969.0,,,
,0.665,0.665,2013-10-10,0.68,0.665,0.675,62985.0,,,
,0.695,0.695,2013-10-13,0.735,0.687,0.7,317715.0,,,
,0.715,0.715,2013-10-14,0.73,0.7,0.7,243499.0,,,
,0.725,0.725,2013-10-15,0.73,0.705,0.72,896702.0,,,
,0.765,0.765,2013-10-16,0.78,0.725,0.725,836417.0,,,
,0.75,0.75,2013-10-17,0.76,0.735,0.75,567085.0,,,
,0.77,0.77,2013-10-20,0.785,0.755,0.76,420570.0,,,
,0.735,0.735,2013-10-21,0.77,0.735,0.76,433902.0,,,
,0.77,0.77,2013-10-22,0.77,0.74,0.745,534173.0,,,
,0.77,0.77,2013-10-23,0.77,0.75,0.77,186721.0,,,
,0.715,0.715,2013-10-24,0.77,0.71,0.755,747985.0,,,
,0.715,0.715,2013-10-27,0.715,0.675,0.715,623178.0,,,
,0.72,0.72,2013-10-28,0.74,0.71,0.715,216052.0,,,
,0.7,0.7,2013-10-29,0.72,0.7,0.72,289131.0,,,
,0.735,0.735,2013-10-30,0.74,0.695,0.7,304857.0,,,
,0.715,0.715,2013-10-31,0.78,0.715,0.78,1855671.0,,,
,0.695,0.695,2013-11-03,0.72,0.67,0.72,689863.0,,,
,0.71,0.71,2013-11-04,0.72,0.695,0.695,557845.0,,,
,0.71,0.71,2013-11-05,0.72,0.7,0.715,246271.0,,,
,0.715,0.715,2013-11-06,0.74,0.7,0.72,419165.0,,,
,0.73,0.73,2013-11-07,0.77,0.71,0.715,723975.0,,,
,0.725,0.725,2013-11-10,0.75,0.72,0.74,311892.0,,,
,0.74,0.74,2013-11-11,0.745,0.725,0.73,335879.0,,,
,0.73,0.73,2013-11-12,0.745,0.73,0.745,309432.0,,,
,0.77,0.77,2013-11-13,0.77,0.72,0.725,531588.0,,,
,0.755,0.755,2013-11-14,0.775,0.755,0.765,297367.0,,,
,0.75,0.75,2013-11-17,0.76,0.75,0.76,212208.0,,,
,0.75,0.75,2013-11-18,0.76,0.75,0.75,109036.0,,,
,0.75,0.75,2013-11-19,0.755,0.75,0.75,71326.0,,,
,0.74,0.74,2013-11-20,0.75,0.74,0.75,164216.0,,,
,0.755,0.755,2013-11-21,0.775,0.74,0.745,511443.0,,,
,0.78,0.78,2013-11-24,0.78,0.755,0.76,369379.0,,,
,0.785,0.785,2013-11-25,0.83,0.78,0.8,818267.0,,,
,0.765,0.765,2013-11-26,0.8,0.765,0.8,269999.0,,,
,0.74,0.74,2013-11-27,0.76,0.74,0.76,404669.0,,,
,0.725,0.725,2013-11-28,0.75,0.72,0.75,266651.0,,,
,0.725,0.725,2013-12-01,0.725,0.725,0.725,0.0,,,
,0.725,0.725,2013-12-02,0.725,0.725,0.725,0.0,,,
,0.725,0.725,2013-12-03,0.725,0.725,0.725,0.0,,,
,0.675,0.675,2013-12-04,0.695,0.65,0.66,915715.0,,,
,0.67,0.67,2013-12-05,0.7,0.66,0.675,554557.0,,,
,0.61,0.61,2013-12-08,0.68,0.57,0.68,993587.0,,,
,0.61,0.61,2013-12-09,0.635,0.61,0.615,450203.0,,,
,0.59,0.59,2013-12-10,0.61,0.58,0.61,417598.0,,,
,0.57,0.57,2013-12-11,0.595,0.57,0.595,423840.0,,,
,0.58,0.58,2013-12-12,0.6,0.56,0.57,534411.0,,,
,0.57,0.57,2013-12-15,0.585,0.56,0.58,324539.0,,,
,0.57,0.57,2013-12-16,0.59,0.565,0.575,495736.0,,,
,0.585,0.585,2013-12-17,0.595,0.575,0.575,169070.0,,,
,0.6,0.6,2013-12-18,0.645,0.59,0.59,315847.0,,,
,0.595,0.595,2013-12-19,0.61,0.595,0.605,64722.0,,,
,0.595,0.595,2013-12-22,0.61,0.58,0.61,386497.0,,,
,0.61,0.61,2013-12-23,0.62,0.59,0.59,171381.0,,,
,0.605,0.605,2013-12-26,0.615,0.585,0.61,260039.0,,,
,0.615,0.615,2013-12-29,0.615,0.585,0.6,473390.0,,,
,0.62,0.62,2013-12-30,0.62,0.595,0.6,262896.0,,,
,0.6,0.6,2014-01-01,0.62,0.595,0.62,95045.0,,,
,0.63,0.63,2014-01-02,0.645,0.605,0.605,704021.0,,,
,0.615,0.615,2014-01-05,0.645,0.615,0.64,458389.0,,,
,0.635,0.635,2014-01-06,0.65,0.63,0.63,472047.0,,,
,0.615,0.615,2014-01-07,0.635,0.615,0.635,137599.0,,,
,0.61,0.61,2014-01-08,0.625,0.605,0.625,180878.0,,,
,0.615,0.615,2014-01-09,0.62,0.61,0.615,74000.0,,,
,0.59,0.59,2014-01-12,0.61,0.59,0.61,484722.0,,,
,0.59,0.59,2014-01-13,0.61,0.59,0.61,61967.0,,,
,0.59,0.59,2014-01-14,0.6,0.59,0.595,12215.0,,,
,0.585,0.585,2014-01-15,0.59,0.565,0.59,239680.0,,,
,0.575,0.575,2014-01-16,0.585,0.57,0.585,385683.0,,,
,0.575,0.575,2014-01-19,0.6,0.57,0.58,224457.0,,,
,0.565,0.565,2014-01-20,0.58,0.56,0.575,210460.0,,,
,0.535,0.535,2014-01-21,0.56,0.525,0.56,451990.0,,,
,0.53,0.53,2014-01-22,0.545,0.53,0.545,178296.0,,,
,0.54,0.54,2014-01-23,0.54,0.52,0.535,306673.0,,,
,0.52,0.52,2014-01-27,0.54,0.52,0.54,239684.0,,,
,0.51,0.51,2014-01-28,0.525,0.48,0.52,431804.0,,,
,0.515,0.515,2014-01-29,0.53,0.5,0.5,252883.0,,,
,0.51,0.51,2014-01-30,0.53,0.505,0.53,141778.0,,,
,0.53,0.53,2014-02-02,0.54,0.51,0.51,146305.0,,,
,0.51,0.51,2014-02-03,0.53,0.51,0.53,112700.0,,,
,0.54,0.54,2014-02-04,0.54,0.51,0.52,280459.0,,,
,0.57,0.57,2014-02-05,0.57,0.53,0.54,252364.0,,,
,0.565,0.565,2014-02-06,0.58,0.54,0.58,85013.0,,,
,0.545,0.545,2014-02-09,0.565,0.545,0.565,58876.0,,,
,0.56,0.56,2014-02-10,0.56,0.545,0.55,58830.0,,,
,0.59,0.59,2014-02-11,0.6,0.55,0.55,247620.0,,,
,0.56,0.56,2014-02-12,0.59,0.56,0.585,311265.0,,,
,0.565,0.565,2014-02-13,0.585,0.55,0.57,230280.0,,,
,0.575,0.575,2014-02-16,0.585,0.565,0.58,122236.0,,,
,0.545,0.545,2014-02-17,0.575,0.54,0.575,219804.0,,,
,0.53,0.53,2014-02-18,0.555,0.53,0.55,214732.0,,,
,0.53,0.53,2014-02-19,0.545,0.52,0.53,241249.0,,,
,0.53,0.53,2014-02-20,0.54,0.515,0.54,141013.0,,,
,0.505,0.505,2014-02-23,0.52,0.505,0.52,180605.0,,,
,0.505,0.505,2014-02-24,0.54,0.505,0.51,137840.0,,,
,0.52,0.52,2014-02-25,0.53,0.515,0.52,267230.0,,,
,0.5,0.5,2014-02-26,0.51,0.48,0.51,264539.0,,,
,0.495,0.495,2014-02-27,0.5,0.49,0.5,156203.0,,,
,0.45,0.45,2014-03-02,0.48,0.43,0.48,2075724.0,,,
,0.48,0.48,2014-03-03,0.49,0.43,0.435,530971.0,,,
,0.5,0.5,2014-03-04,0.505,0.485,0.49,721017.0,,,
,0.495,0.495,2014-03-05,0.5,0.475,0.5,288322.0,,,
,0.485,0.485,2014-03-06,0.5,0.485,0.5,338710.0,,,
,0.48,0.48,2014-03-09,0.495,0.48,0.495,130232.0,,,
,0.48,0.48,2014-03-10,0.495,0.48,0.495,144606.0,,,
,0.465,0.465,2014-03-11,0.49,0.46,0.475,183585.0,,,
,0.48,0.48,2014-03-12,0.48,0.445,0.455,220521.0,,,
,0.46,0.46,2014-03-13,0.48,0.46,0.48,88723.0,,,
,0.44,0.44,2014-03-16,0.46,0.435,0.46,354180.0,,,
,0.43,0.43,2014-03-17,0.445,0.425,0.44,284502.0,,,
,0.41,0.41,2014-03-18,0.435,0.395,0.43,1487843.0,,,
,0.41,0.41,2014-03-19,0.42,0.4,0.4,785717.0,,,
,0.44,0.44,2014-03-20,0.44,0.42,0.435,276582.0,,,
,0.43,0.43,2014-03-23,0.45,0.425,0.44,323189.0,,,
,0.415,0.415,2014-03-24,0.435,0.415,0.425,256938.0,,,
,0.41,0.41,2014-03-25,0.415,0.41,0.415,57371.0,,,
,0.4,0.4,2014-03-26,0.42,0.4,0.41,252574.0,,,
,0.38,0.38,2014-03-27,0.43,0.375,0.415,1124285.0,,,
,0.4,0.4,2014-03-30,0.41,0.385,0.4,98942.0,,,
,0.375,0.375,2014-03-31,0.4,0.375,0.4,411748.0,,,
,0.375,0.375,2014-04-01,0.4,0.375,0.385,172223.0,,,
,0.38,0.38,2014-04-02,0.385,0.37,0.38,540398.0,,,
,0.385,0.385,2014-04-03,0.395,0.38,0.38,123182.0,,,
,0.385,0.385,2014-04-07,0.385,0.38,0.38,98785.0,,,
,0.38,0.38,2014-04-08,0.385,0.375,0.385,281126.0,,,
,0.375,0.375,2014-04-09,0.38,0.375,0.38,157198.0,,,
,0.395,0.395,2014-04-10,0.415,0.37,0.38,678757.0,,,
,0.375,0.375,2014-04-11,0.395,0.375,0.395,222529.0,,,
,0.37,0.37,2014-04-14,0.385,0.37,0.38,202896.0,,,
,0.36,0.36,2014-04-15,0.38,0.36,0.37,469967.0,,,
,0.36,0.36,2014-04-16,0.375,0.36,0.375,190388.0,,,
,0.355,0.355,2014-04-17,0.37,0.355,0.365,224908.0,,,
,0.365,0.365,2014-04-22,0.375,0.355,0.355,141239.0,,,
,0.36,0.36,2014-04-23,0.37,0.355,0.365,393018.0,,,
,0.365,0.365,2014-04-24,0.37,0.35,0.355,356124.0,,,
,0.375,0.375,2014-04-28,0.375,0.36,0.365,331534.0,,,
,0.375,0.375,2014-04-29,0.38,0.355,0.36,321754.0,,,
,0.37,0.37,2014-04-30,0.375,0.36,0.365,221503.0,,,
,0.355,0.355,2014-05-01,0.37,0.355,0.365,165631.0,,,
,0.37,0.37,2014-05-02,0.37,0.36,0.365,122354.0,,,
,0.395,0.395,2014-05-05,0.435,0.395,0.4,693472.0,,,
,0.38,0.38,2014-05-06,0.395,0.38,0.395,437190.0,,,
,0.355,0.355,2014-05-07,0.37,0.355,0.37,564948.0,,,
,0.35,0.35,2014-05-08,0.375,0.35,0.375,594982.0,,,
,0.36,0.36,2014-05-09,0.365,0.35,0.355,338060.0,,,
,0.36,0.36,2014-05-12,0.36,0.36,0.36,55000.0,,,
,0.355,0.355,2014-05-13,0.36,0.355,0.36,142472.0,,,
,0.355,0.355,2014-05-14,0.355,0.34,0.355,352593.0,,,
,0.36,0.36,2014-05-15,0.365,0.355,0.365,224236.0,,,
,0.355,0.355,2014-05-16,0.36,0.35,0.36,210020.0,,,
,0.36,0.36,2014-05-19,0.36,0.345,0.35,36688.0,,,
,0.345,0.345,2014-05-20,0.36,0.34,0.36,358137.0,,,
,0.34,0.34,2014-05-21,0.34,0.33,0.335,79767.0,,,
,0.34,0.34,2014-05-22,0.35,0.33,0.33,245706.0,,,
,0.345,0.345,2014-05-23,0.365,0.335,0.335,243179.0,,,
,0.33,0.33,2014-05-26,0.345,0.33,0.345,430539.0,,,
,0.325,0.325,2014-05-27,0.335,0.32,0.335,546260.0,,,
,0.335,0.335,2014-05-28,0.345,0.32,0.33,476333.0,,,
,0.36,0.36,2014-05-29,0.36,0.335,0.335,408126.0,,,
,0.355,0.355,2014-05-30,0.37,0.355,0.37,338713.0,,,
,0.35,0.35,2014-06-02,0.35,0.35,0.35,95456.0,,,
,0.38,0.38,2014-06-03,0.4,0.35,0.35,575546.0,,,
,0.4,0.4,2014-06-04,0.42,0.385,0.385,872360.0,,,
,0.4,0.4,2014-06-05,0.42,0.39,0.41,434600.0,,,
,0.395,0.395,2014-06-06,0.4,0.39,0.4,316660.0,,,
,0.43,0.43,2014-06-10,0.435,0.395,0.395,672915.0,,,
,0.405,0.405,2014-06-11,0.44,0.395,0.43,413744.0,,,
,0.405,0.405,2014-06-12,0.415,0.4,0.41,290791.0,,,
,0.4,0.4,2014-06-13,0.41,0.395,0.41,211927.0,,,
,0.39,0.39,2014-06-16,0.39,0.38,0.39,362121.0,,,
,0.41,0.41,2014-06-17,0.43,0.39,0.39,1420732.0,,,
,0.41,0.41,2014-06-18,0.44,0.41,0.425,658185.0,,,
,0.425,0.425,2014-06-19,0.43,0.405,0.42,543998.0,,,
,0.455,0.455,2014-06-20,0.455,0.43,0.43,553527.0,,,
,0.46,0.46,2014-06-23,0.475,0.46,0.47,757781.0,,,
,0.435,0.435,2014-06-24,0.47,0.43,0.47,445411.0,,,
,0.435,0.435,2014-06-25,0.445,0.43,0.445,479353.0,,,
,0.46,0.46,2014-06-26,0.46,0.445,0.445,252698.0,,,
,0.46,0.46,2014-06-27,0.47,0.45,0.47,162918.0,,,
,0.44,0.44,2014-06-30,0.45,0.43,0.45,316210.0,,,
,0.46,0.46,2014-07-01,0.465,0.45,0.46,235800.0,,,
,0.45,0.45,2014-07-02,0.46,0.45,0.455,156000.0,,,
,0.46,0.46,2014-07-03,0.465,0.455,0.465,102519.0,,,
,0.455,0.455,2014-07-04,0.48,0.455,0.465,574262.0,,,
,0.465,0.465,2014-07-07,0.47,0.45,0.46,207791.0,,,
,0.455,0.455,2014-07-08,0.48,0.44,0.47,819696.0,,,
,0.44,0.44,2014-07-09,0.45,0.435,0.45,170877.0,,,
,0.45,0.45,2014-07-10,0.465,0.45,0.45,193464.0,,,
,0.465,0.465,2014-07-11,0.465,0.45,0.45,601215.0,,,
,0.445,0.445,2014-07-14,0.46,0.445,0.46,235500.0,,,
,0.43,0.43,2014-07-15,0.45,0.43,0.45,446794.0,,,
,0.435,0.435,2014-07-16,0.435,0.425,0.43,149602.0,,,
,0.435,0.435,2014-07-17,0.44,0.435,0.435,168700.0,,,
,0.43,0.43,2014-07-18,0.435,0.425,0.435,104100.0,,,
,0.435,0.435,2014-07-21,0.44,0.425,0.43,184757.0,,,
,0.42,0.42,2014-07-22,0.44,0.42,0.44,786301.0,,,
,0.41,0.41,2014-07-23,0.42,0.41,0.41,519168.0,,,
,0.415,0.415,2014-07-24,0.42,0.405,0.41,225586.0,,,
,0.42,0.42,2014-07-25,0.42,0.41,0.415,148805.0,,,
,0.45,0.45,2014-07-28,0.465,0.425,0.425,1381341.0,,,
,0.44,0.44,2014-07-29,0.46,0.44,0.455,322924.0,,,
,0.43,0.43,2014-07-30,0.44,0.42,0.435,201220.0,,,
,0.435,0.435,2014-07-31,0.44,0.425,0.44,204752.0,,,
,0.44,0.44,2014-08-01,0.445,0.425,0.43,246966.0,,,
,0.46,0.46,2014-08-04,0.46,0.43,0.44,534532.0,,,
,0.45,0.45,2014-08-05,0.45,0.44,0.45,405254.0,,,
,0.43,0.43,2014-08-06,0.44,0.43,0.44,234044.0,,,
,0.435,0.435,2014-08-07,0.44,0.42,0.435,272678.0,,,
,0.42,0.42,2014-08-08,0.43,0.415,0.43,445739.0,,,
,0.425,0.425,2014-08-11,0.43,0.42,0.43,154817.0,,,
,0.425,0.425,2014-08-12,0.43,0.425,0.425,92022.0,,,
,0.43,0.43,2014-08-13,0.43,0.425,0.43,44420.0,,,
,0.45,0.45,2014-08-14,0.45,0.43,0.43,360880.0,,,
,0.465,0.465,2014-08-15,0.465,0.455,0.455,228134.0,,,
,0.48,0.48,2014-08-18,0.49,0.465,0.47,951122.0,,,
,0.45,0.45,2014-08-19,0.48,0.45,0.48,368264.0,,,
,0.47,0.47,2014-08-20,0.475,0.46,0.46,394765.0,,,
,0.455,0.455,2014-08-21,0.47,0.45,0.47,412834.0,,,
,0.49,0.49,2014-08-22,0.49,0.46,0.47,1222841.0,,,
,0.475,0.475,2014-08-25,0.495,0.47,0.49,544457.0,,,
,0.475,0.475,2014-08-26,0.5,0.475,0.48,229400.0,,,
,0.515,0.515,2014-08-27,0.515,0.49,0.49,806773.0,,,
,0.5,0.5,2014-08-28,0.51,0.49,0.5,571830.0,,,
,0.5,0.5,2014-08-29,0.51,0.48,0.5,929651.0,,,
,0.51,0.51,2014-09-01,0.515,0.5,0.51,190456.0,,,
,0.495,0.495,2014-09-02,0.515,0.495,0.515,240172.0,,,
,0.49,0.49,2014-09-03,0.49,0.465,0.49,641447.0,,,
,0.49,0.49,2014-09-04,0.505,0.485,0.49,513717.0,,,
,0.48,0.48,2014-09-05,0.5,0.48,0.5,153000.0,,,
,0.475,0.475,2014-09-08,0.48,0.47,0.48,363841.0,,,
,0.47,0.47,2014-09-09,0.48,0.465,0.48,304900.0,,,
,0.47,0.47,2014-09-10,0.485,0.46,0.48,477970.0,,,
,0.475,0.475,2014-09-11,0.475,0.46,0.465,215689.0,,,
,0.485,0.485,2014-09-12,0.485,0.475,0.48,93193.0,,,
,0.49,0.49,2014-09-15,0.5,0.48,0.495,1983464.0,,,
,0.535,0.535,2014-09-16,0.575,0.49,0.49,1735321.0,,,
,0.515,0.515,2014-09-17,0.565,0.515,0.54,909457.0,,,
,0.495,0.495,2014-09-18,0.525,0.495,0.52,563675.0,,,
,0.535,0.535,2014-09-19,0.55,0.5,0.5,2411415.0,,,
,0.5,0.5,2014-09-22,0.535,0.5,0.535,1342987.0,,,
,0.51,0.51,2014-09-23,0.525,0.505,0.51,987728.0,,,
,0.495,0.495,2014-09-24,0.51,0.495,0.51,636013.0,,,
,0.495,0.495,2014-09-25,0.505,0.4920000000000001,0.505,422918.0,,,
,0.505,0.505,2014-09-26,0.52,0.495,0.495,1068406.0,,,
,0.51,0.51,2014-09-29,0.51,0.5,0.51,359811.0,,,
,0.505,0.505,2014-09-30,0.54,0.505,0.52,705435.0,,,
,0.51,0.51,2014-10-01,0.52,0.5,0.5,678784.0,,,
,0.51,0.51,2014-10-02,0.53,0.51,0.52,660273.0,,,
,0.51,0.51,2014-10-03,0.525,0.5,0.52,845380.0,,,
,0.53,0.53,2014-10-05,0.555,0.515,0.515,624239.0,,,
,0.515,0.515,2014-10-06,0.54,0.51,0.535,653424.0,,,
,0.55,0.55,2014-10-07,0.555,0.525,0.525,1236427.0,,,
,0.56,0.56,2014-10-08,0.58,0.55,0.56,1256884.0,,,
,0.515,0.515,2014-10-09,0.545,0.51,0.545,1476288.0,,,
,0.5,0.5,2014-10-12,0.525,0.5,0.525,1863452.0,,,
,0.52,0.52,2014-10-13,0.52,0.5,0.5,1697800.0,,,
,0.5,0.5,2014-10-14,0.52,0.5,0.515,741185.0,,,
,0.5,0.5,2014-10-15,0.505,0.5,0.5,737002.0,,,
,0.515,0.515,2014-10-16,0.515,0.5,0.505,312963.0,,,
,0.505,0.505,2014-10-19,0.515,0.5,0.515,354882.0,,,
,0.51,0.51,2014-10-20,0.515,0.5,0.51,469342.0,,,
,0.51,0.51,2014-10-21,0.52,0.505,0.52,331208.0,,,
,0.505,0.505,2014-10-22,0.515,0.505,0.51,209544.0,,,
,0.515,0.515,2014-10-23,0.52,0.51,0.51,288286.0,,,
,0.52,0.52,2014-10-26,0.52,0.51,0.515,63958.0,,,
,0.505,0.505,2014-10-27,0.52,0.505,0.51,195255.0,,,
,0.505,0.505,2014-10-28,0.51,0.505,0.51,104323.0,,,
,0.51,0.51,2014-10-29,0.52,0.51,0.51,280464.0,,,
,0.5,0.5,2014-10-30,0.52,0.5,0.52,933152.0,,,
,0.5,0.5,2014-11-02,0.505,0.5,0.505,819468.0,,,
,0.47,0.47,2014-11-03,0.5,0.47,0.5,634808.0,,,
,0.485,0.485,2014-11-04,0.485,0.465,0.47,190205.0,,,
,0.45,0.45,2014-11-05,0.485,0.45,0.485,651022.0,,,
,0.42,0.42,2014-11-06,0.455,0.42,0.455,832419.0,,,
,0.43,0.43,2014-11-09,0.44,0.41,0.43,512382.0,,,
,0.435,0.435,2014-11-10,0.45,0.43,0.44,157833.0,,,
,0.47,0.47,2014-11-11,0.47,0.44,0.44,282010.0,,,
,0.5,0.5,2014-11-12,0.51,0.48,0.49,1414961.0,,,
,0.49,0.49,2014-11-13,0.53,0.49,0.515,660587.0,,,
,0.49,0.49,2014-11-16,0.51,0.49,0.51,328881.0,,,
,0.455,0.455,2014-11-17,0.495,0.455,0.49,806990.0,,,
,0.47,0.47,2014-11-18,0.48,0.46,0.465,339225.0,,,
,0.47,0.47,2014-11-19,0.475,0.45,0.475,762712.0,,,
,0.49,0.49,2014-11-20,0.5,0.47,0.47,326032.0,,,
,0.47,0.47,2014-11-23,0.5,0.47,0.5,130187.0,,,
,0.47,0.47,2014-11-24,0.48,0.465,0.48,122484.0,,,
,0.48,0.48,2014-11-25,0.49,0.465,0.47,189454.0,,,
,0.475,0.475,2014-11-26,0.485,0.475,0.48,63513.0,,,
,0.45,0.45,2014-11-27,0.465,0.445,0.465,869474.0,,,
,0.41,0.41,2014-11-30,0.45,0.4,0.45,659426.0,,,
,0.39,0.39,2014-12-01,0.41,0.385,0.41,280121.0,,,
,0.395,0.395,2014-12-02,0.41,0.395,0.395,504062.0,,,
,0.38,0.38,2014-12-03,0.42,0.365,0.42,478941.0,,,
,0.37,0.37,2014-12-04,0.39,0.33,0.375,526732.0,,,
,0.36,0.36,2014-12-07,0.37,0.35,0.365,89417.0,,,
,0.32,0.32,2014-12-08,0.365,0.315,0.365,346935.0,,,
,0.33,0.33,2014-12-09,0.35,0.3,0.31,1098227.0,,,
,0.31,0.31,2014-12-10,0.315,0.285,0.295,705833.0,,,
,0.3,0.3,2014-12-11,0.315,0.3,0.3,464256.0,,,
,0.32,0.32,2014-12-14,0.32,0.31,0.31,210382.0,,,
,0.32,0.32,2014-12-15,0.32,0.32,0.32,0.0,,,
,0.365,0.365,2014-12-16,0.385,0.33,0.33,862427.0,,,
,0.375,0.375,2014-12-17,0.38,0.37,0.38,1247188.0,,,
,0.355,0.355,2014-12-18,0.39,0.355,0.38,1022199.0,,,
,0.36,0.36,2014-12-21,0.375,0.355,0.37,149425.0,,,
,0.345,0.345,2014-12-22,0.37,0.345,0.36,204647.0,,,
,0.345,0.345,2014-12-23,0.35,0.34,0.35,164958.0,,,
,0.365,0.365,2014-12-28,0.365,0.345,0.345,175740.0,,,
,0.36,0.36,2014-12-29,0.36,0.35,0.36,58834.0,,,
,0.35,0.35,2014-12-30,0.365,0.345,0.36,184200.0,,,
,0.35,0.35,2015-01-01,0.365,0.35,0.35,54178.0,,,
,0.385,0.385,2015-01-04,0.41,0.35700000000000004,0.365,307145.0,,,
,0.385,0.385,2015-01-05,0.4,0.37,0.385,191347.0,,,
,0.365,0.365,2015-01-06,0.395,0.36,0.395,683197.0,,,
,0.35,0.35,2015-01-07,0.365,0.35,0.365,454869.0,,,
,0.365,0.365,2015-01-08,0.365,0.35,0.36,137902.0,,,
,0.39,0.39,2015-01-11,0.395,0.375,0.375,526525.0,,,
,0.435,0.435,2015-01-12,0.48,0.405,0.405,1728480.0,,,
,0.47,0.47,2015-01-13,0.48,0.45,0.47,1831802.0,,,
,0.49,0.49,2015-01-14,0.49,0.465,0.485,1214975.0,,,
,0.465,0.465,2015-01-15,0.495,0.46,0.495,1435266.0,,,
,0.48,0.48,2015-01-18,0.49,0.465,0.47,816655.0,,,
,0.48,0.48,2015-01-19,0.49,0.47,0.485,538360.0,,,
,0.475,0.475,2015-01-20,0.49,0.465,0.49,478854.0,,,
,0.47,0.47,2015-01-21,0.47,0.465,0.47,211768.0,,,
,0.45,0.45,2015-01-22,0.46,0.43,0.46,689035.0,,,
,0.455,0.455,2015-01-26,0.465,0.45,0.45,341269.0,,,
,0.435,0.435,2015-01-27,0.455,0.425,0.45,783273.0,,,
,0.425,0.425,2015-01-28,0.44,0.425,0.44,455536.0,,,
,0.435,0.435,2015-01-29,0.435,0.41,0.43,861070.0,,,
,0.43,0.43,2015-02-01,0.455,0.43,0.45,386917.0,,,
,0.42,0.42,2015-02-02,0.44,0.42,0.44,565918.0,,,
,0.42,0.42,2015-02-03,0.43,0.415,0.42,662716.0,,,
,0.42,0.42,2015-02-04,0.425,0.42,0.42,290840.0,,,
,0.43,0.43,2015-02-05,0.44,0.425,0.425,524565.0,,,
,0.41,0.41,2015-02-08,0.44,0.4,0.425,1351757.0,,,
,0.405,0.405,2015-02-09,0.41700000000000004,0.405,0.405,245763.0,,,
,0.405,0.405,2015-02-10,0.405,0.405,0.405,0.0,,,
,0.405,0.405,2015-02-11,0.405,0.405,0.405,0.0,,,
,0.385,0.385,2015-02-12,0.395,0.365,0.38,1541827.0,,,
,0.43,0.43,2015-02-15,0.435,0.39,0.4,923671.0,,,
,0.405,0.405,2015-02-16,0.425,0.395,0.425,690986.0,,,
,0.4,0.4,2015-02-17,0.415,0.4,0.41,393858.0,,,
,0.425,0.425,2015-02-18,0.45,0.4,0.41,816002.0,,,
,0.435,0.435,2015-02-19,0.455,0.435,0.45,1466567.0,,,
,0.43,0.43,2015-02-22,0.455,0.43,0.445,888784.0,,,
,0.41,0.41,2015-02-23,0.435,0.41,0.435,495985.0,,,
